Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...It.is.important.to.me.to.physically.check.out.items.before.buying.them..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...In.store.grocery.shopping.is.fun..,wfh_during,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.food.for.pick.up.delivery.from.a.restaurant..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Personal.space.is.important.to.me.when.I.travel..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.makes.me.less.disciplined.self.controlled..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Ferry.or.Water.Taxi.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.increases.family.conflicts..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.groceries.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.prefer.buying.groceries.online.rather.than.going.to.the.store..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.concerned.that.friends.or.family.will.experience.serious.health.issues.if.they.catch.the.coronavirus..,transit_usage_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.perform.better.when.I.interact.with.my.co.workers.in.person..,age,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.groceries..,education,hh_size,transit_usage_during,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.Ridehail..e.g..UberPool..Lyft.Shared..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Walk.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.bike.or.scooter..Lime..JUMP..etc...,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Everyone.should.stay.at.home.as.much.as.possible.until.the.coronavirus.has.subsided..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Even.if.I.don.t.end.up.buying.anything..I.still.enjoy.going.to.stores.and.browsing..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Solo.Ridehail..UberX..Lyft..or.Taxi.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.like.to.share.rides.with.others.if.it.saves.money..,gender,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Physical.distancing.is.an.efficient.approach.for.controlling.the.coronavirus.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Media.is.exaggerating.the.spread.of.the.coronavirus..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.try.to.use.transportation.options.that.allow.me.to.avoid.contact.with.other.people..,What.is.your.home.ZIP.code.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.miss.my.commute..,Waves,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Traveling.by.bus.or.light.rail.poses.a.risk.to.my.health..,Timestamp,Are.you.employed.in.one.of.the.following.industries.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.enjoy.social.interactions.with.my.colleagues..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.other.items.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shopping.online.is.convenient..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.can.efficiently.replace.most.of.my.in.person.work.meetings.with.online.meetings.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...My.friends.and.family.expect.me.to.stay.at.home.until.the.coronavirus.subsides..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.travel.on.a.bus.or.light.rail.if.physical.distancingÂ.measures.are.enforced..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......eat.a.meal.in.a.restaurant..,annual_hh_income,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.comfortable.sharing.a.ride.with.a.stranger..,job_status,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.other.items..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Eating.in.restaurants.is.a.fun.leisure.activity..,user_id,Have.you.had.COVID.19.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Wearing.face.covering.should.be.mandatory..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Drive.Alone.,wfh_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.don.t.mind.traveling.on.a.crowded.bus..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Carpool.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Bike.or.Scooter.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shutting.down.businesses.to.prevent.the.spread.of.the.coronavirus.is.not.worth.the.economic.damage.that.it.causes..
Strongly disagree,Strongly disagree,1-2 days a week,A few times a month,Strongly agree,Disagree,Never,Disagree,A few times a month,Strongly agree,Strongly agree,Never,Somewhat agree,59.0,A few times a month,"4-year college degree (e.g. BA, BS)","Husband/wife/partner, Children aged 18 or more, Cat or Dog",Never,Never,Everyday,Never,Strongly agree,Strongly disagree,Never,Strongly disagree,Female,Strongly agree,Disagree,Strongly agree,98115.0,Disagree,"W2F, W3P",Somewhat agree,3/18/2021 16:39,"No, none of the above",Agree,A few times a month,Strongly agree,Strongly agree,Agree,Somewhat disagree,1-2 days a week,Prefer not to answer,Strongly disagree,"Employed, Full time",A few times a month,Disagree,191246,"No, I have tested negative.",Strongly agree,Once a month or less,Never,Strongly disagree,3-4 days a week,Never,Disagree
Agree,Somewhat disagree,Everyday,A few times a month,Agree,Disagree,Once a month or less,Disagree,Never,Strongly disagree,Agree,1-2 days a week,Somewhat agree,55.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Never,1-2 days a week,Never,Somewhat agree,Disagree,Never,Strongly disagree,Male,Strongly agree,Strongly disagree,Agree,98144.0,Somewhat agree,W2F,Somewhat agree,4/9/2021 23:03,Transportation,Agree,Never,Somewhat agree,Somewhat agree,Somewhat agree,Agree,1-2 days a week,Prefer not to answer,Disagree,"Employed, Full time",1-2 days a week,Disagree,191838,"No, I have tested negative.",Strongly agree,3-4 days a week,1-2 days a week,Disagree,Never,3-4 days a week,Disagree
Strongly disagree,Strongly disagree,Everyday,1-2 days a week,Agree,Somewhat agree,Never,Somewhat agree,Once a month or less,Strongly agree,Strongly agree,1-2 days a week,Agree,37.0,A few times a month,"Graduate degree (e.g. MS, PhD, MBA)","Husband/wife/partner, Non-household members (e.g. relatives, roommates)",Never,Never,1-2 days a week,Never,Agree,Strongly disagree,Never,Strongly disagree,Female,Agree,Strongly disagree,Strongly agree,98133.0,Agree,"W2F, W3P",Agree,3/18/2021 16:24,"No, none of the above",Agree,1-2 days a week,Strongly agree,Somewhat agree,Agree,Disagree,1-2 days a week,"$200,000 or more",Strongly disagree,"Employed, Full time",A few times a month,Strongly disagree,191245,"I don't believe so, but I haven't been tested for it.",Strongly agree,Never,Never,Strongly disagree,A few times a month,Everyday,Strongly disagree
Disagree,Disagree,Everyday,Once a month or less,Strongly agree,Strongly disagree,A few times a month,Strongly disagree,A few times a month,Strongly agree,Strongly agree,A few times a month,Disagree,35.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)","Husband/wife/partner, Children aged 6-11, Cat or Dog",Never,Never,Everyday,Never,Strongly agree,Strongly disagree,Never,Strongly disagree,Female,Agree,Strongly disagree,Strongly agree,98110.0,Disagree,"W2F, W3P",Strongly agree,4/4/2021 12:17,"No, none of the above",Somewhat disagree,A few times a month,Strongly agree,Strongly agree,Strongly agree,Disagree,A few times a month,"$100,000 to $149,999",Strongly disagree,"Employed, Full time",A few times a month,Disagree,191720,"I believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,Everyday,Strongly disagree,Never,Never,Disagree
Disagree,Somewhat agree,A few times a month,A few times a month,Agree,Disagree,Once a month or less,Disagree,Never,Disagree,Strongly agree,Never,Disagree,31.0,1-2 days a week,2-year college degree (Associate),Husband/wife/partner,Never,Never,Never,Never,Strongly agree,Agree,Once a month or less,Disagree,Male,Strongly agree,Strongly disagree,Strongly agree,98312.0,Somewhat disagree,"W2F, W3P",Somewhat agree,3/23/2021 12:48,,Somewhat agree,A few times a month,Strongly agree,Strongly agree,Strongly agree,Disagree,A few times a month,"$75,000 to $99,999",Strongly disagree,Student,A few times a month,Agree,191387,"No, I have tested negative.",Strongly agree,1-2 days a week,Everyday,Strongly disagree,Never,Never,Strongly disagree
Somewhat agree,Somewhat disagree,Everyday,1-2 days a week,Agree,Somewhat disagree,Once a month or less,Disagree,Once a month or less,Strongly agree,Strongly agree,1-2 days a week,Strongly agree,32.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)","Husband/wife/partner, Cat or Dog",Never,1-2 days a week,3-4 days a week,Never,Strongly agree,Disagree,A few times a month,Strongly disagree,Male,Strongly agree,Strongly disagree,Strongly agree,98103.0,Strongly disagree,W2F,Agree,3/17/2021 12:52,"No, none of the above",Agree,A few times a month,Agree,Somewhat disagree,Somewhat agree,Disagree,3-4 days a week,"$150,000 to $199,999",Strongly disagree,"Employed, Full time",A few times a month,Strongly agree,191179,"No, I have tested negative.",Strongly agree,3-4 days a week,1-2 days a week,Strongly disagree,Never,Never,Disagree
Somewhat disagree,Agree,Everyday,1-2 days a week,Strongly agree,Strongly disagree,A few times a month,Strongly disagree,Once a month or less,Disagree,Disagree,Never,Somewhat disagree,54.0,1-2 days a week,Some college/technical school training,"Husband/wife/partner, Cat or Dog",Never,Never,A few times a month,Never,Disagree,Disagree,Never,Strongly disagree,Male,Disagree,Somewhat agree,Strongly disagree,98110.0,Strongly disagree,W2F,Agree,3/21/2021 7:56,,Strongly agree,A few times a month,Agree,Strongly agree,Strongly disagree,Disagree,1-2 days a week,"$200,000 or more",Disagree,Retired,A few times a month,Strongly agree,191303,"No, I have tested negative.",Disagree,Everyday,Never,Disagree,Never,Never,Strongly agree
Somewhat agree,Somewhat disagree,Everyday,Once a month or less,Agree,Agree,Once a month or less,Disagree,Once a month or less,Agree,Strongly agree,A few times a month,Somewhat agree,60.0,3-4 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Cat or Dog,Never,Never,Everyday,Never,Agree,Strongly disagree,Never,Disagree,Female,Agree,Strongly disagree,Agree,98112.0,Somewhat agree,W2F,Somewhat agree,3/22/2021 5:46,Medical,Agree,A few times a month,Strongly agree,Agree,Somewhat agree,Somewhat agree,1-2 days a week,"$75,000 to $99,999",Disagree,"Employed, Full time",A few times a month,Somewhat agree,191368,"No, I have tested negative.",Agree,1-2 days a week,A few times a month,Strongly disagree,Never,A few times a month,Disagree
Agree,Agree,Everyday,1-2 days a week,Strongly agree,Disagree,Once a month or less,Disagree,Never,Strongly disagree,Strongly agree,1-2 days a week,Disagree,23.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner,A few times a month,Never,3-4 days a week,Never,Agree,Agree,Once a month or less,Disagree,Female,Strongly agree,Somewhat agree,Agree,98122.0,Strongly disagree,"W2F, W3P",Somewhat agree,3/22/2021 11:00,"No, none of the above",Agree,Once a month or less,Agree,Strongly agree,Agree,Strongly agree,A few times a month,"$200,000 or more",Strongly disagree,"Employed, Full time",1-2 days a week,Strongly agree,191378,"I believe so, but I haven't been tested for it.",Strongly agree,Never,Everyday,Disagree,Never,1-2 days a week,Somewhat agree
Agree,Strongly disagree,Everyday,1-2 days a week,Agree,Somewhat disagree,Once a month or less,Agree,Never,Strongly disagree,Agree,A few times a month,Somewhat disagree,50.0,Never,"Graduate degree (e.g. MS, PhD, MBA)","Husband/wife/partner, Children aged 6-11, Cat or Dog",Never,Never,1-2 days a week,Never,Somewhat agree,Disagree,Once a month or less,Disagree,Male,Strongly agree,Strongly disagree,Agree,98105.0,Somewhat disagree,"W2F, W3P",Agree,3/19/2021 13:40,"No, none of the above",Agree,A few times a month,Agree,Somewhat agree,Agree,Agree,1-2 days a week,"$100,000 to $149,999",Disagree,"Employed, Full time",3-4 days a week,Somewhat disagree,191280,"I don't believe so, but I haven't been tested for it.",Agree,3-4 days a week,Everyday,Disagree,Never,Never,Strongly disagree
Strongly disagree,Somewhat agree,Never,A few times a month,Strongly agree,Strongly disagree,Never,Strongly disagree,A few times a month,Somewhat agree,Strongly agree,A few times a month,Strongly disagree,65.0,3-4 days a week,"4-year college degree (e.g. BA, BS)","Husband/wife/partner, Cat or Dog",Never,Never,Everyday,Never,Strongly agree,Disagree,Once a month or less,Disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98136.0,Strongly disagree,"W2F, W3P",Strongly agree,3/17/2021 4:47,,Strongly disagree,1-2 days a week,Strongly agree,Strongly disagree,Strongly agree,Disagree,A few times a month,"$75,000 to $99,999",Strongly disagree,Retired,1-2 days a week,Somewhat agree,191155,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,Never,Strongly disagree,Never,Never,Strongly disagree
Strongly agree,Somewhat agree,Everyday,Once a month or less,Strongly agree,Strongly disagree,Once a month or less,Strongly disagree,Never,Strongly disagree,Strongly agree,Once a month or less,Somewhat agree,52.0,1-2 days a week,"4-year college degree (e.g. BA, BS)","Husband/wife/partner, Cat or Dog",Never,Never,Everyday,Never,Strongly agree,Somewhat agree,Never,Disagree,Female,Strongly agree,Strongly disagree,Agree,98028.0,Disagree,W2F,Strongly agree,3/17/2021 8:03,,Agree,A few times a month,Somewhat agree,Agree,Agree,Somewhat agree,A few times a month,"$200,000 or more",Strongly disagree,Homemaker,1-2 days a week,Strongly agree,191156,"No, I have tested negative.",Strongly agree,3-4 days a week,Everyday,Disagree,Never,A few times a month,Disagree
Somewhat agree,Disagree,Never,Once a month or less,Agree,Somewhat agree,Once a month or less,Agree,A few times a month,Agree,Strongly agree,Never,Somewhat agree,53.0,A few times a month,"4-year college degree (e.g. BA, BS)","Husband/wife/partner, Children aged 18 or more, Cat or Dog",Never,Never,A few times a month,Never,Strongly agree,Disagree,Once a month or less,Somewhat agree,Female,Strongly agree,Disagree,Disagree,98012.0,Disagree,W2F,Strongly agree,3/21/2021 12:29,"No, none of the above",Agree,A few times a month,Agree,Strongly agree,Strongly agree,Agree,A few times a month,"$75,000 to $99,999",Disagree,"Employed, Full time",Once a month or less,Somewhat agree,191310,"No, I have tested negative.",Strongly agree,Everyday,A few times a month,Disagree,Never,Never,Disagree
Disagree,Somewhat disagree,Everyday,Once a month or less,Strongly agree,Strongly disagree,Once a month or less,Strongly disagree,A few times a month,Agree,Strongly agree,Once a month or less,Disagree,47.0,Once a month or less,Some college/technical school training,"Husband/wife/partner, Children aged 6-11, Children aged 12-17",Never,Never,Everyday,Never,Strongly agree,Disagree,Never,Strongly disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98021.0,Strongly disagree,W2F,Strongly agree,4/1/2021 11:43,,Agree,A few times a month,Strongly agree,Strongly agree,Disagree,Disagree,Once a month or less,"$100,000 to $149,999",Strongly disagree,Homemaker,Once a month or less,Strongly agree,191619,"No, I have tested negative.",Strongly agree,Everyday,1-2 days a week,Strongly disagree,Never,Everyday,Disagree
Strongly disagree,Strongly disagree,Never,A few times a month,Agree,Strongly agree,Never,Somewhat disagree,A few times a month,Strongly agree,Strongly agree,Never,Strongly agree,65.0,A few times a month,"4-year college degree (e.g. BA, BS)","Husband/wife/partner, Children aged 0-2, Children aged 3-5, Cat or Dog",Never,Never,Everyday,Never,Strongly agree,Strongly disagree,Never,Strongly disagree,Male,Strongly agree,Strongly disagree,Strongly agree,98006.0,Somewhat disagree,"W2F, W3P",Strongly agree,3/30/2021 17:37,,Strongly agree,3-4 days a week,Agree,Agree,Agree,Disagree,A few times a month,"$100,000 to $149,999",Disagree,Retired,A few times a month,Strongly disagree,191577,"No, I have tested negative.",Strongly agree,3-4 days a week,Never,Strongly disagree,Never,Never,Strongly disagree
Strongly disagree,Disagree,Everyday,1-2 days a week,Strongly agree,Strongly disagree,Never,Disagree,Never,Disagree,Agree,3-4 days a week,Somewhat disagree,39.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner,Never,Never,Never,Never,Somewhat agree,Strongly disagree,Never,Strongly disagree,Female,Agree,Somewhat disagree,Somewhat agree,98391.0,Strongly disagree,W2F,Disagree,3/24/2021 20:21,"No, none of the above",Strongly agree,A few times a month,Strongly agree,Strongly agree,Agree,Somewhat disagree,1-2 days a week,"$200,000 or more",Somewhat disagree,"Employed, Full time",A few times a month,Strongly agree,191431,"No, I have tested negative.",Agree,Everyday,3-4 days a week,Strongly disagree,Never,Never,Somewhat disagree
Somewhat agree,Strongly agree,Never,1-2 days a week,Somewhat disagree,Disagree,3-4 days a week,Somewhat disagree,Never,Strongly disagree,Agree,1-2 days a week,Strongly agree,51.0,3-4 days a week,"4-year college degree (e.g. BA, BS)","Husband/wife/partner, Children aged 18 or more, Cat or Dog",Never,Never,1-2 days a week,Never,Agree,Agree,Never,Strongly disagree,Male,Strongly agree,Somewhat disagree,Strongly agree,98110.0,Strongly agree,"W2F, W3P",Somewhat agree,4/9/2021 21:51,Medical,Strongly agree,1-2 days a week,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,1-2 days a week,"$150,000 to $199,999",Strongly disagree,"Employed, Full time",1-2 days a week,Agree,191836,"No, I have tested negative.",Somewhat disagree,3-4 days a week,Never,Disagree,Never,3-4 days a week,Somewhat agree
Somewhat agree,Strongly disagree,1-2 days a week,A few times a month,Strongly agree,Strongly agree,1-2 days a week,Strongly agree,A few times a month,Agree,Strongly agree,Once a month or less,Strongly disagree,40.0,Once a month or less,2-year college degree (Associate),"Children aged 3-5, Non-household members (e.g. relatives, roommates)",Never,Never,3-4 days a week,Never,Strongly agree,Disagree,Never,Somewhat disagree,Female,Strongly agree,Disagree,Strongly agree,98198.0,Strongly disagree,W2F,Agree,3/18/2021 23:26,Grocery,Somewhat disagree,A few times a month,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Once a month or less,"$35,000 to $49,999",Strongly disagree,"Employed, Full time",Once a month or less,Strongly disagree,191262,"No, I have tested negative.",Strongly agree,Everyday,1-2 days a week,Strongly disagree,1-2 days a week,1-2 days a week,Strongly agree
Somewhat agree,Somewhat disagree,Everyday,A few times a month,Agree,Somewhat agree,Never,Somewhat agree,A few times a month,Somewhat disagree,Strongly agree,A few times a month,Somewhat agree,43.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)","Children aged 12-17, Cat or Dog, Non-household members (e.g. relatives, roommates)",Never,Never,Never,Never,Agree,Somewhat disagree,Never,Somewhat agree,Female,Somewhat agree,Disagree,Strongly agree,98203.0,Strongly disagree,W2F,Agree,3/17/2021 18:59,"No, none of the above",Somewhat agree,1-2 days a week,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,A few times a month,"$75,000 to $99,999",Disagree,"Employed, Full time",1-2 days a week,Somewhat disagree,191199,"No, I have tested negative.",Strongly agree,1-2 days a week,A few times a month,Disagree,Everyday,Never,Somewhat disagree
Agree,Somewhat agree,Everyday,1-2 days a week,Agree,Strongly agree,Never,Strongly agree,Never,Disagree,Strongly agree,Everyday,Agree,25.0,A few times a month,"4-year college degree (e.g. BA, BS)",Children aged 12-17,Never,A few times a month,Everyday,Never,Strongly agree,Somewhat agree,A few times a month,Somewhat agree,Nonbinary,Strongly agree,Disagree,Strongly agree,98092.0,Somewhat agree,"W2F, W3P",Agree,4/2/2021 11:35,"No, none of the above",Agree,A few times a month,Agree,Somewhat agree,Somewhat disagree,Strongly agree,1-2 days a week,Prefer not to answer,Strongly disagree,"Employed, Part time",A few times a month,Agree,191642,"No, I have tested negative.",Strongly agree,3-4 days a week,A few times a month,Strongly disagree,3-4 days a week,Once a month or less,Disagree
Disagree,Strongly disagree,Never,A few times a month,Strongly agree,Somewhat agree,Never,Strongly disagree,Never,Somewhat agree,Strongly agree,Never,Agree,35.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Never,Never,Never,Strongly agree,Agree,Never,Strongly disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98372.0,Strongly disagree,W2F,Strongly agree,3/18/2021 21:52,,Strongly agree,1-2 days a week,Strongly agree,Strongly agree,Agree,Disagree,A few times a month,"$200,000 or more",Strongly disagree,Retired,1-2 days a week,Strongly agree,191255,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,Never,Strongly disagree,Never,Never,Somewhat agree
Agree,Somewhat disagree,1-2 days a week,Never,Strongly agree,Strongly disagree,Never,Strongly disagree,A few times a month,Somewhat agree,Strongly agree,Once a month or less,Strongly disagree,68.0,A few times a month,"Graduate degree (e.g. MS, PhD, MBA)",None of the above,Never,Never,3-4 days a week,Never,Strongly agree,Strongly disagree,Once a month or less,Strongly disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98119.0,Strongly disagree,"W2F, W3P",Agree,4/10/2021 11:39,,Agree,A few times a month,Strongly agree,Strongly agree,Strongly agree,Disagree,Once a month or less,"$50,000 to $74,999",Strongly disagree,Retired,A few times a month,Strongly agree,191845,"I don't believe so, but I haven't been tested for it.",Agree,1-2 days a week,1-2 days a week,Strongly disagree,Never,Never,Disagree
Agree,Somewhat agree,Never,1-2 days a week,Strongly agree,Strongly agree,Once a month or less,Disagree,Once a month or less,Disagree,Strongly agree,Never,Somewhat agree,57.0,1-2 days a week,Some college/technical school training,Husband/wife/partner,Never,Never,A few times a month,Never,Strongly agree,Somewhat disagree,Once a month or less,Disagree,Female,Strongly agree,Disagree,Strongly agree,98466.0,Disagree,W2F,Strongly agree,3/22/2021 0:22,,Somewhat disagree,A few times a month,Disagree,Somewhat agree,Strongly agree,Strongly disagree,1-2 days a week,"$100,000 to $149,999",Strongly disagree,Retired,1-2 days a week,Disagree,191360,"No, I have tested negative.",Strongly agree,3-4 days a week,Never,Strongly disagree,Never,Never,Disagree
Somewhat agree,Strongly disagree,Everyday,Never,Strongly agree,Strongly disagree,Once a month or less,Strongly disagree,Never,Strongly disagree,Strongly agree,A few times a month,Strongly disagree,50.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)","Husband/wife/partner, Children aged 12-17, Cat or Dog",Never,Never,Everyday,Never,Strongly agree,Disagree,Never,Strongly disagree,Male,Strongly agree,Strongly disagree,Strongly agree,98144.0,Somewhat agree,W2F,Strongly agree,4/7/2021 23:30,"No, none of the above",Strongly agree,A few times a month,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,A few times a month,"$50,000 to $74,999",Strongly disagree,"Employed, Part time",A few times a month,Somewhat agree,191798,"I don't believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,Everyday,Strongly disagree,Never,Never,Strongly disagree
Somewhat disagree,Disagree,Everyday,A few times a month,Strongly agree,Strongly agree,A few times a month,Somewhat agree,Never,Strongly disagree,Strongly agree,1-2 days a week,Agree,21.0,1-2 days a week,Some college/technical school training,"Children aged 12-17, Children aged 18 or more, Cat or Dog",Never,Never,1-2 days a week,Never,Strongly agree,Somewhat disagree,Never,Strongly disagree,Female,Somewhat agree,Strongly disagree,Strongly agree,98312.0,Somewhat agree,W2F,Strongly agree,3/31/2021 2:45,,Disagree,A few times a month,Somewhat agree,Somewhat disagree,Agree,Strongly disagree,1-2 days a week,"$100,000 to $149,999",Strongly disagree,Student,1-2 days a week,Strongly disagree,191582,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Strongly disagree,3-4 days a week,Never,Disagree
Disagree,Strongly agree,Never,A few times a month,Somewhat agree,Agree,Never,Disagree,Never,Disagree,Somewhat agree,Never,Agree,57.0,A few times a month,"Professional degree (e.g. MD, JD)",Husband/wife/partner,Never,Never,Never,Never,Somewhat agree,Agree,Never,Disagree,Male,Strongly agree,Somewhat agree,Strongly agree,98052.0,Disagree,W2F,Disagree,3/28/2021 15:00,Medical,Agree,A few times a month,Agree,Agree,Somewhat agree,Strongly agree,A few times a month,"$200,000 or more",Strongly agree,"Employed, Full time",A few times a month,Strongly agree,191518,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Somewhat agree,Never,Never,Agree
Somewhat disagree,Strongly agree,Everyday,A few times a month,Agree,Agree,Never,Disagree,Once a month or less,Somewhat disagree,Agree,Never,Agree,26.0,3-4 days a week,"Graduate degree (e.g. MS, PhD, MBA)","Husband/wife/partner, Children aged 0-2, Cat or Dog",Never,Never,Never,Never,Somewhat agree,Strongly agree,Never,Strongly disagree,Female,Somewhat agree,Somewhat agree,Strongly agree,98402.0,Somewhat agree,"W2F, W3P",Agree,4/4/2021 7:30,"No, none of the above",Agree,3-4 days a week,Strongly agree,Agree,Somewhat disagree,Disagree,1-2 days a week,"$75,000 to $99,999",Strongly disagree,"Employed, Part time",1-2 days a week,Strongly agree,191711,"No, I have tested negative.",Strongly agree,Everyday,Everyday,Strongly disagree,Never,Never,Somewhat disagree
Somewhat disagree,Disagree,Never,A few times a month,Agree,Disagree,Once a month or less,Disagree,A few times a month,Strongly agree,Strongly agree,Never,Disagree,41.0,A few times a month,"4-year college degree (e.g. BA, BS)","Husband/wife/partner, Children aged 6-11, Children aged 12-17",Never,Never,A few times a month,Never,Agree,Strongly disagree,Never,Disagree,Female,Agree,Disagree,Agree,98270.0,Strongly disagree,"W2F, W3P",Agree,3/31/2021 19:05,,Somewhat disagree,A few times a month,Agree,Agree,Agree,Somewhat disagree,A few times a month,Prefer not to answer,Disagree,Homemaker,A few times a month,Disagree,191606,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,Everyday,Disagree,3-4 days a week,Never,Disagree
