Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.comfortable.sharing.a.ride.with.a.stranger..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.like.to.share.rides.with.others.if.it.saves.money..,hh_size,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Everyone.should.stay.at.home.as.much.as.possible.until.the.coronavirus.has.subsided..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.miss.my.commute..,transit_usage_during,education,user_id,age,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Walk.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.other.items..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.travel.on.a.bus.or.light.rail.if.physical.distancingÂ.measures.are.enforced..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Eating.in.restaurants.is.a.fun.leisure.activity..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.Ridehail..e.g..UberPool..Lyft.Shared..,gender,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.increases.family.conflicts..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.can.efficiently.replace.most.of.my.in.person.work.meetings.with.online.meetings.,What.is.your.home.ZIP.code.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shutting.down.businesses.to.prevent.the.spread.of.the.coronavirus.is.not.worth.the.economic.damage.that.it.causes..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.bike.or.scooter..Lime..JUMP..etc...,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.don.t.mind.traveling.on.a.crowded.bus..,job_status,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.perform.better.when.I.interact.with.my.co.workers.in.person..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Physical.distancing.is.an.efficient.approach.for.controlling.the.coronavirus.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Bike.or.Scooter.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.groceries..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.other.items.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...In.store.grocery.shopping.is.fun..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.try.to.use.transportation.options.that.allow.me.to.avoid.contact.with.other.people..,Timestamp,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...My.friends.and.family.expect.me.to.stay.at.home.until.the.coronavirus.subsides..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Even.if.I.don.t.end.up.buying.anything..I.still.enjoy.going.to.stores.and.browsing..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.groceries.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Traveling.by.bus.or.light.rail.poses.a.risk.to.my.health..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Ferry.or.Water.Taxi.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......eat.a.meal.in.a.restaurant..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Drive.Alone.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Wearing.face.covering.should.be.mandatory..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Solo.Ridehail..UberX..Lyft..or.Taxi.,Have.you.had.COVID.19.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...It.is.important.to.me.to.physically.check.out.items.before.buying.them..,wfh_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shopping.online.is.convenient..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.makes.me.less.disciplined.self.controlled..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Carpool.,annual_hh_income,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.food.for.pick.up.delivery.from.a.restaurant..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Personal.space.is.important.to.me.when.I.travel..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.enjoy.social.interactions.with.my.colleagues..,Are.you.employed.in.one.of.the.following.industries.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.prefer.buying.groceries.online.rather.than.going.to.the.store..,Waves,transit_usage_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Media.is.exaggerating.the.spread.of.the.coronavirus..,wfh_during,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.concerned.that.friends.or.family.will.experience.serious.health.issues.if.they.catch.the.coronavirus..,annual_hh_income_avg,income_category,Low_Income,Middle_Income,High_Income,wfh_during_ord,wfh_future_ord,transit_usage_during_ord,transit_usage_future_ord,wfh_future_interval,wfh_change_estimated,transit_change_estimated,transit_usage_future_ordered
Disagree,Disagree,1,Somewhat disagree,Strongly disagree,A few times a month,Some college/technical school training,190705,62.0,1-2 days a week,A few times a month,Strongly agree,Agree,Never,Female,Somewhat agree,Agree,98409.0,Strongly agree,Never,Somewhat disagree,Disabled,Somewhat disagree,Somewhat disagree,Once a month or less,A few times a month,Once a month or less,Strongly disagree,Disagree,3/1/2021 15:05,Strongly disagree,Disagree,Never,Somewhat agree,Never,Once a month or less,Never,Somewhat disagree,Never,"I don't believe so, but I haven't been tested for it.",Strongly agree,Never,Somewhat disagree,Somewhat agree,Never,"Less than $10,000",Never,Strongly agree,Agree,"No, none of the above",Somewhat disagree,"W1, W2P, W3P",A few times a month,Somewhat agree,Never,Strongly agree,10000.0,Low,1,0,0,0,0,2,2,0.0,No Change,No Change,A few times a month
Somewhat agree,Somewhat agree,2,Agree,Disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",191128,36.0,3-4 days a week,A few times a month,Agree,Strongly disagree,Never,Female,Disagree,Agree,98405.0,Somewhat disagree,Never,Disagree,"Employed, Part time",Somewhat agree,Agree,1-2 days a week,A few times a month,A few times a month,Disagree,Agree,3/4/2021 13:31,Somewhat agree,Somewhat disagree,Once a month or less,Agree,Once a month or less,A few times a month,1-2 days a week,Strongly agree,A few times a month,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,1-2 days a week,Somewhat agree,Somewhat disagree,Never,"$100,000 to $149,999",Once a month or less,Agree,Somewhat agree,Medical,Disagree,"W1, W2P",Once a month or less,Somewhat disagree,3-4 days a week,Somewhat agree,124999.5,Middle,0,1,0,4,3,0,1,1.5,Decreased WFH,Increased Transit,Once a month or less
Disagree,Strongly disagree,1,Somewhat agree,Somewhat disagree,Never,"4-year college degree (e.g. BA, BS)",190444,51.0,A few times a month,1-2 days a week,Agree,Disagree,Never,Male,Somewhat disagree,Agree,98115.0,Somewhat agree,Never,Somewhat disagree,"Employed, Full time",Somewhat disagree,Somewhat agree,A few times a month,1-2 days a week,A few times a month,Somewhat agree,Strongly disagree,2/24/2021 14:38,Disagree,Disagree,Never,Disagree,Once a month or less,1-2 days a week,3-4 days a week,Agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,1-2 days a week,Strongly agree,Disagree,Never,"$100,000 to $149,999",A few times a month,Somewhat agree,Agree,"No, none of the above",Strongly disagree,"W1, W2P, W3P",Once a month or less,Strongly disagree,1-2 days a week,Strongly agree,124999.5,High,0,0,1,3,3,0,1,1.5,No Change,Increased Transit,Once a month or less
Strongly disagree,Strongly disagree,2,Agree,Somewhat disagree,Never,2-year college degree (Associate),190392,39.0,Everyday,A few times a month,Strongly disagree,Agree,Never,Female,Disagree,Somewhat agree,98296.0,Somewhat disagree,Never,Strongly disagree,"Employed, Full time",Somewhat disagree,Somewhat disagree,Everyday,1-2 days a week,A few times a month,Somewhat agree,Strongly agree,2/24/2021 14:34,Somewhat agree,Agree,A few times a month,Strongly agree,Never,A few times a month,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,3-4 days a week,Strongly agree,Disagree,Never,"$200,000 or more",A few times a month,Strongly agree,Agree,"No, none of the above",Somewhat disagree,"W1, W2P",Never,Somewhat disagree,Everyday,Disagree,200000.0,High,0,0,1,5,4,0,0,3.5,Decreased WFH,No Change,Never
Strongly disagree,Strongly disagree,1,Strongly agree,Somewhat agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190183,39.0,1-2 days a week,Once a month or less,Disagree,Strongly disagree,Once a month or less,Female,Agree,Somewhat agree,,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,Never,A few times a month,A few times a month,Strongly disagree,Strongly agree,2/22/2021 11:39,Agree,Strongly disagree,A few times a month,Agree,Never,Once a month or less,1-2 days a week,Strongly agree,Once a month or less,"No, I have tested negative.",Disagree,1-2 days a week,Agree,Agree,Never,"$50,000 to $74,999",A few times a month,Strongly agree,Agree,"No, none of the above",Strongly agree,"W1, W2P, W3P",1-2 days a week,Strongly disagree,Everyday,Strongly agree,62499.5,Middle,0,1,0,5,3,0,3,1.5,Decreased WFH,Increased Transit,1-2 days a week
Strongly disagree,Strongly disagree,3,Strongly disagree,Strongly disagree,Never,2-year college degree (Associate),191055,42.0,Never,Everyday,Strongly disagree,Agree,Never,Female,Strongly disagree,Strongly disagree,98223.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Strongly agree,Somewhat agree,Never,Everyday,1-2 days a week,Somewhat agree,Agree,3/3/2021 10:22,Disagree,Agree,Never,Strongly disagree,Never,1-2 days a week,Everyday,Somewhat agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,Never,Agree,Strongly disagree,Never,"$200,000 or more",1-2 days a week,Agree,Agree,"No, none of the above",Strongly disagree,"W1, W2P, W3P",Never,Strongly agree,Never,Somewhat disagree,200000.0,High,0,0,1,0,0,0,0,0.0,No Change,No Change,Never
Strongly disagree,Strongly disagree,1,Agree,Somewhat disagree,Never,"4-year college degree (e.g. BA, BS)",190856,54.0,Once a month or less,A few times a month,Strongly disagree,Strongly disagree,Never,Male,Somewhat agree,Agree,98405.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Somewhat agree,Strongly agree,Never,1-2 days a week,A few times a month,Strongly disagree,Strongly agree,2/8/2021 10:47,Disagree,Strongly disagree,Once a month or less,Strongly agree,Never,A few times a month,3-4 days a week,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Disagree,A few times a month,Agree,Agree,Never,"$75,000 to $99,999",A few times a month,Strongly agree,Agree,"No, none of the above",Agree,"W1, W2P, W2F",A few times a month,Disagree,A few times a month,Strongly agree,87499.5,Middle,0,1,0,2,2,0,2,1.0,No Change,Increased Transit,A few times a month
Disagree,Disagree,1,Strongly agree,Disagree,Never,"Professional degree (e.g. MD, JD)",190385,35.0,3-4 days a week,A few times a month,Somewhat agree,Disagree,A few times a month,FtM,Disagree,Somewhat agree,98103.0,Somewhat disagree,Never,Strongly disagree,"Employed, Full time",Agree,Agree,1-2 days a week,A few times a month,1-2 days a week,Disagree,Strongly agree,2/24/2021 15:28,Somewhat agree,Disagree,A few times a month,Somewhat agree,Never,1-2 days a week,Everyday,Strongly agree,A few times a month,"No, I have tested negative.",Somewhat agree,Never,Somewhat agree,Strongly agree,Never,"$200,000 or more",1-2 days a week,Strongly agree,Strongly agree,Medical,Strongly agree,"W1, W2P, W2F, W3P",1-2 days a week,Disagree,Never,Somewhat agree,200000.0,High,0,0,1,0,0,0,3,0.0,No Change,Increased Transit,1-2 days a week
Disagree,Disagree,1,Strongly agree,Agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190364,39.0,3-4 days a week,A few times a month,Somewhat disagree,Strongly disagree,Never,Female,Agree,Strongly agree,98117.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Agree,Agree,Everyday,A few times a month,A few times a month,Strongly disagree,Strongly agree,2/24/2021 14:45,Strongly agree,Strongly disagree,Never,Agree,Once a month or less,1-2 days a week,Never,Strongly agree,Never,"No, I have tested negative.",Somewhat agree,Never,Strongly agree,Somewhat disagree,Never,"$75,000 to $99,999",A few times a month,Agree,Agree,"No, none of the above",Strongly agree,"W1, W2P",A few times a month,Strongly disagree,Everyday,Strongly agree,87499.5,Middle,0,1,0,5,0,0,2,0.0,Decreased WFH,Increased Transit,A few times a month
Disagree,Disagree,3,Somewhat agree,Strongly disagree,Never,"4-year college degree (e.g. BA, BS)",190217,50.0,1-2 days a week,1-2 days a week,Disagree,Somewhat agree,Never,Female,Somewhat agree,Strongly agree,98321.0,Strongly agree,Never,Disagree,"Employed, Full time",Somewhat agree,Agree,Never,1-2 days a week,1-2 days a week,Somewhat agree,Disagree,2/22/2021 18:28,Somewhat disagree,Somewhat agree,Never,Somewhat disagree,Never,1-2 days a week,Everyday,Strongly agree,Never,"No, I have tested negative.",Agree,Never,Agree,Somewhat disagree,Never,"$100,000 to $149,999",1-2 days a week,Somewhat agree,Somewhat disagree,"No, none of the above",Strongly disagree,"W1, W2P, W2F",Never,Disagree,A few times a month,Agree,124999.5,Middle,0,1,0,2,0,0,0,0.0,Decreased WFH,No Change,Never
Strongly disagree,Disagree,3,Strongly agree,Somewhat disagree,Never,"4-year college degree (e.g. BA, BS)",190651,41.0,1-2 days a week,A few times a month,Disagree,Strongly disagree,Once a month or less,Male,Disagree,Agree,98433.0,Disagree,Never,Strongly disagree,Student,Agree,Strongly agree,A few times a month,A few times a month,A few times a month,Strongly disagree,Strongly agree,2/25/2021 11:57,Agree,Disagree,Never,Strongly agree,Never,1-2 days a week,Everyday,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,Never,Agree,Somewhat agree,Never,"$50,000 to $74,999",A few times a month,Strongly agree,Agree,,Somewhat agree,"W1, W2P",Never,Strongly disagree,Everyday,Strongly agree,62499.5,Middle,0,1,0,5,0,0,0,0.0,Decreased WFH,No Change,Never
Somewhat disagree,Somewhat disagree,1,Strongly agree,Strongly disagree,Once a month or less,"Graduate degree (e.g. MS, PhD, MBA)",190307,35.0,Everyday,A few times a month,Somewhat agree,Strongly disagree,Once a month or less,Female,Strongly disagree,Strongly agree,98117.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Disagree,Somewhat agree,A few times a month,1-2 days a week,A few times a month,Disagree,Strongly agree,2/24/2021 21:49,Agree,Somewhat disagree,Never,Strongly agree,Once a month or less,A few times a month,1-2 days a week,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,Never,Agree,Disagree,1-2 days a week,"$150,000 to $199,999",1-2 days a week,Somewhat agree,Somewhat disagree,"No, none of the above",Somewhat disagree,"W1, W2P",3-4 days a week,Strongly disagree,Everyday,Strongly agree,174999.5,High,0,0,1,5,0,1,4,0.0,Decreased WFH,Increased Transit,3-4 days a week
Disagree,Somewhat disagree,2,Agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",190362,55.0,Once a month or less,A few times a month,Disagree,Somewhat agree,Never,Female,Disagree,Agree,98033.0,Somewhat disagree,3-4 days a week,Strongly disagree,Homemaker,Somewhat disagree,Agree,Never,A few times a month,Once a month or less,Somewhat disagree,Somewhat agree,2/24/2021 14:57,Somewhat disagree,Disagree,Once a month or less,Somewhat agree,Never,A few times a month,3-4 days a week,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,Once a month or less,Agree,Somewhat agree,Once a month or less,"$200,000 or more",Once a month or less,Somewhat agree,Agree,,Disagree,"W1, W2P, W3P",Never,Strongly disagree,Everyday,Agree,200000.0,High,0,0,1,5,1,0,0,0.25,Decreased WFH,No Change,Never
Strongly disagree,Somewhat disagree,1,Agree,Disagree,Never,High school graduate or GED,191063,19.0,Everyday,1-2 days a week,Somewhat disagree,Disagree,Once a month or less,Male,Somewhat agree,Agree,98074.0,Somewhat disagree,Once a month or less,Strongly disagree,"Employed, Part time",Agree,Strongly agree,Once a month or less,1-2 days a week,Once a month or less,Somewhat agree,Agree,3/3/2021 12:39,Agree,Somewhat agree,Once a month or less,Somewhat disagree,Once a month or less,A few times a month,1-2 days a week,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat agree,A few times a month,Somewhat agree,Disagree,A few times a month,"$100,000 to $149,999",A few times a month,Agree,Somewhat agree,Grocery,Disagree,"W1, W2P",Everyday,Somewhat agree,Never,Strongly agree,124999.5,High,0,0,1,0,2,0,5,1.0,Increased WFH,Increased Transit,Everyday
Agree,Somewhat agree,1,Strongly agree,Somewhat disagree,Once a month or less,2-year college degree (Associate),190652,21.0,Everyday,1-2 days a week,Agree,Somewhat agree,1-2 days a week,Male,Strongly agree,Somewhat agree,98112.0,Strongly agree,A few times a month,Disagree,Student,Strongly agree,Agree,Never,1-2 days a week,1-2 days a week,Somewhat agree,Strongly agree,2/25/2021 13:02,Strongly agree,Somewhat disagree,1-2 days a week,Agree,Never,A few times a month,Never,Strongly agree,Once a month or less,"I believe so, but I haven't been tested for it.",Somewhat agree,Once a month or less,Agree,Agree,Once a month or less,"Less than $10,000",A few times a month,Agree,Strongly agree,,Strongly agree,"W1, W2P",Everyday,Somewhat agree,Once a month or less,Strongly agree,10000.0,Low,1,0,0,1,1,1,5,0.25,No Change,Increased Transit,Everyday
Disagree,Disagree,1,Somewhat disagree,Somewhat agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190244,24.0,Once a month or less,A few times a month,Somewhat disagree,Somewhat disagree,Once a month or less,Female,Somewhat disagree,Somewhat disagree,98107.0,Agree,Never,Disagree,"Employed, Full time",Agree,Somewhat agree,Never,A few times a month,Once a month or less,Somewhat agree,Agree,2/24/2021 17:25,Somewhat disagree,Somewhat disagree,Never,Agree,Never,A few times a month,A few times a month,Agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Agree,A few times a month,Somewhat agree,Agree,Never,"$75,000 to $99,999",A few times a month,Agree,Agree,"No, none of the above",Disagree,"W1, W2P",Everyday,Somewhat agree,Everyday,Somewhat agree,87499.5,Middle,0,1,0,5,2,0,5,1.0,Decreased WFH,Increased Transit,Everyday
Strongly disagree,Strongly disagree,1,Agree,Somewhat agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190176,69.0,3-4 days a week,1-2 days a week,Somewhat disagree,Agree,Never,Female,Somewhat agree,Somewhat agree,98004.0,Disagree,Never,Strongly disagree,Retired,Somewhat agree,Strongly agree,Never,3-4 days a week,Once a month or less,Agree,Agree,2/22/2021 13:28,Somewhat agree,Somewhat disagree,Never,Somewhat disagree,Never,A few times a month,3-4 days a week,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,Never,Somewhat disagree,Somewhat agree,Never,"$100,000 to $149,999",Once a month or less,Strongly agree,Somewhat agree,,Strongly disagree,"W1, W2P, W3P",Never,Strongly disagree,Never,Agree,124999.5,High,0,0,1,0,0,0,0,0.0,No Change,No Change,Never
Strongly disagree,Strongly disagree,1,Strongly agree,Strongly disagree,Never,"4-year college degree (e.g. BA, BS)",190303,72.0,Everyday,Once a month or less,Agree,Strongly disagree,Once a month or less,Female,Strongly disagree,Strongly agree,98280.0,Strongly disagree,Once a month or less,Strongly disagree,Retired,Disagree,Strongly agree,Once a month or less,A few times a month,1-2 days a week,Somewhat agree,Strongly agree,2/24/2021 15:48,Strongly agree,Strongly disagree,Never,Strongly disagree,Once a month or less,Once a month or less,Once a month or less,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Strongly disagree,Never,Strongly agree,Strongly disagree,Once a month or less,"$25,000 to $34,999",Never,Strongly agree,Agree,,Strongly disagree,"W1, W2P",Once a month or less,Strongly disagree,Never,Strongly agree,29999.5,Low,1,0,0,0,0,0,1,0.0,No Change,Increased Transit,Once a month or less
Strongly disagree,Somewhat agree,1,Agree,Somewhat agree,Never,"4-year college degree (e.g. BA, BS)",190649,24.0,3-4 days a week,A few times a month,Somewhat disagree,Disagree,Once a month or less,Male,Somewhat agree,Agree,98109.0,Somewhat disagree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,3-4 days a week,A few times a month,Once a month or less,Somewhat agree,Strongly agree,2/25/2021 12:01,Agree,Somewhat disagree,Once a month or less,Somewhat agree,Never,1-2 days a week,1-2 days a week,Strongly agree,Once a month or less,"No, I have tested negative.",Somewhat disagree,A few times a month,Agree,Strongly agree,Never,"$150,000 to $199,999",1-2 days a week,Strongly agree,Agree,"No, none of the above",Somewhat disagree,"W1, W2P, W3P",1-2 days a week,Strongly disagree,Everyday,Strongly agree,174999.5,High,0,0,1,5,2,0,3,1.0,Decreased WFH,Increased Transit,1-2 days a week
Strongly disagree,Strongly disagree,1,Strongly agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",191015,49.0,A few times a month,A few times a month,Agree,Agree,Never,nonbinary,Somewhat agree,Agree,98037.0,Somewhat disagree,Never,Disagree,"Employed, Full time",Somewhat agree,Strongly agree,Once a month or less,A few times a month,A few times a month,Somewhat agree,Strongly agree,3/3/2021 9:30,Agree,Agree,Once a month or less,Agree,Never,A few times a month,1-2 days a week,Strongly agree,Never,"I believe so, but I haven't been tested for it.",Strongly agree,A few times a month,Somewhat agree,Somewhat agree,Never,"$75,000 to $99,999",A few times a month,Strongly agree,Somewhat disagree,"No, none of the above",Disagree,"W1, W2P, W2F, W3P",1-2 days a week,Disagree,Everyday,Strongly agree,87499.5,Middle,0,1,0,5,2,0,3,1.0,Decreased WFH,Increased Transit,1-2 days a week
Somewhat disagree,Somewhat disagree,2,Somewhat agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190038,45.0,Everyday,A few times a month,Somewhat disagree,Strongly agree,Never,Female,Disagree,Strongly agree,98290.0,Agree,Never,Strongly disagree,"Employed, Full time",Disagree,Agree,Never,1-2 days a week,A few times a month,Strongly agree,Strongly agree,2/17/2021 8:38,Somewhat agree,Disagree,A few times a month,Somewhat disagree,Never,1-2 days a week,Everyday,Somewhat agree,1-2 days a week,"Yes, I have tested positive.",Somewhat disagree,Never,Agree,Disagree,Never,"$200,000 or more",3-4 days a week,Strongly agree,Strongly agree,"No, none of the above",Somewhat agree,"W1, W2P",Never,Agree,Everyday,Agree,200000.0,High,0,0,1,5,0,0,0,0.0,Decreased WFH,No Change,Never
Strongly disagree,Disagree,1,Agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",190152,64.0,Everyday,A few times a month,Somewhat agree,Somewhat agree,Once a month or less,Female,Disagree,Somewhat agree,98116.0,Disagree,Never,Strongly disagree,"Employed, Part time",Somewhat agree,Somewhat agree,Never,1-2 days a week,Once a month or less,Agree,Strongly agree,2/17/2021 13:25,Agree,Agree,Never,Agree,A few times a month,A few times a month,1-2 days a week,Strongly agree,Once a month or less,"No, I have tested negative.",Strongly agree,Everyday,Somewhat agree,Disagree,A few times a month,"$35,000 to $49,999",A few times a month,Agree,Somewhat agree,"No, none of the above",Disagree,"W1, W2P",A few times a month,Strongly agree,Never,Agree,42499.5,Middle,0,1,0,0,5,0,2,5.0,Increased WFH,Increased Transit,A few times a month
Disagree,Disagree,3,Strongly agree,Somewhat agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",191045,38.0,Never,1-2 days a week,Somewhat agree,Somewhat agree,Never,Female,Agree,Strongly agree,98059.0,Somewhat disagree,Never,Strongly disagree,"Employed, Full time",Somewhat disagree,Agree,Never,1-2 days a week,1-2 days a week,Somewhat agree,Agree,3/3/2021 9:25,Agree,Somewhat agree,1-2 days a week,Somewhat agree,Never,1-2 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Disagree,3-4 days a week,Strongly agree,Somewhat disagree,Never,"$200,000 or more",1-2 days a week,Strongly agree,Agree,"No, none of the above",Somewhat agree,"W1, W2P, W3P",Never,Disagree,Everyday,Somewhat agree,200000.0,High,0,0,1,5,4,0,0,3.5,Decreased WFH,No Change,Never
Strongly disagree,Somewhat agree,1,Strongly agree,Strongly disagree,Never,"4-year college degree (e.g. BA, BS)",190439,65.0,3-4 days a week,1-2 days a week,Somewhat agree,Strongly disagree,Never,Male,Somewhat agree,Strongly agree,98208.0,Strongly disagree,Never,Strongly disagree,Retired,Somewhat agree,Strongly agree,Never,1-2 days a week,A few times a month,Disagree,Strongly agree,2/24/2021 14:25,Agree,Strongly disagree,A few times a month,Strongly agree,Never,Never,Never,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,Never,Strongly agree,Somewhat agree,Never,"$10,000 to $14,999",Never,Strongly agree,Somewhat agree,,Somewhat disagree,"W1, W2P, W3P",1-2 days a week,Strongly agree,Never,Strongly agree,12499.5,Low,1,0,0,0,0,0,3,0.0,No Change,Increased Transit,1-2 days a week
Disagree,Disagree,1,Strongly agree,Strongly disagree,Never,"4-year college degree (e.g. BA, BS)",190914,59.0,Everyday,A few times a month,Disagree,Strongly disagree,Once a month or less,Female,Disagree,Agree,98037.0,Disagree,Once a month or less,Strongly disagree,"Employed, Full time",Disagree,Strongly agree,Once a month or less,A few times a month,Once a month or less,Disagree,Strongly agree,3/3/2021 10:01,Agree,Disagree,Once a month or less,Somewhat agree,Once a month or less,Once a month or less,A few times a month,Agree,Once a month or less,"No, I have tested negative.",Somewhat agree,Everyday,Somewhat agree,Somewhat disagree,1-2 days a week,"$150,000 to $199,999",Once a month or less,Agree,Somewhat disagree,"No, none of the above",Disagree,"W1, W2P, W3P",Once a month or less,Strongly disagree,Everyday,Strongly agree,174999.5,High,0,0,1,5,5,0,1,5.0,No Change,Increased Transit,Once a month or less
Disagree,Somewhat agree,3,Strongly agree,Somewhat disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190166,55.0,Once a month or less,Once a month or less,Somewhat agree,Somewhat agree,Never,Female,Somewhat agree,Somewhat agree,98290.0,Agree,Never,Somewhat disagree,"Employed, Full time",Somewhat agree,Strongly agree,Once a month or less,1-2 days a week,A few times a month,Somewhat agree,Somewhat disagree,2/8/2021 23:16,Agree,Somewhat disagree,Never,Somewhat disagree,Never,Once a month or less,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Strongly agree,Never,Strongly agree,Somewhat agree,Never,"$100,000 to $149,999",Never,Strongly agree,Strongly agree,"No, none of the above",Disagree,"W1, W2P, W3P",Never,Somewhat agree,Everyday,Strongly agree,124999.5,Middle,0,1,0,5,0,0,0,0.0,Decreased WFH,No Change,Never
